longitude,latitude,Name,ACCESS_ID,ACCESS_LOC,ACESS_TYPE,BIKE_RACK,BWC_Info,BeachMat,BeachWheelchair,CAMA_SIGN,COMMENT_,CONTRACT_NUM,CONTRACT_YR,COUNTY,DCM_Funded,DCM_RO,DUNE_WALK,Field Name,HAND_BEACH,HAND_DUNE,HAND_OVRLK,HAND_PRKG,KayakCanoeLaunch,LOCL_SPONS,Land_Status,NCDCM_ID,NEAR_DIST,NEAR_FID,OVERLOOK,PARKING,PARKING_OPTIONS,PHOTO,PIC_TABLE,PLACE,PRKG_COMMENTS,PRK_FEE,PaidParkURL,RESTRM,SHOWER,SURV_DATE,VEH_ACCESS,WaterAccessTYPE
-77.88870341,34.04495013,Carolina Beach,Sandpiper Lane Soundside,Sandpiper Lane and Canal Drive,Shoreline,1,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,0,1,1,Restrooms and Showers at 100 Sandpiper Ln,,,New Hanover,1,Wilmington Regional Office,0,Field Value,0,0,0,2,0,Carolina Beach,Municipality,595,289.134079,385,0,28,Both Parking Options,Local.png,0,Carolina Beach,Parking lot at 100 Sandpiper Ln,1,https://www.carolinabeach.org/visitors/parking,1,1,8/9/21,No,Estuarine
-77.60923833,34.38141701,Topsail Beach,#0-3,915 N Anderson Blvd,Beach,0,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,0,WILM,1,Field Value,0,0,0,0,0,Topsail Beach,Municipality,,901.181848,53,0,0,No Parking,,0,Topsail Beach,,,n/a,0,0,7/14/22 15:37,No,Ocean
-76.21843247,36.29884538,Elizabeth City,Mariners Wharf,707 East Fearing Street,Shoreline,1,n/a,,0,1,boardwalk and benches - boat slips,,,Pasquotank,1,Elizabeth City Regional Office,0,Field Value,0,0,0,2,0,Elizabeth City,Municipality,1047,279.972111,675,0,32,Both Parking Options,ecity_ecity_marinerswharf_081.png,1,Elizabeth City,,0,n/a,1,1,3/9/16,,Estuarine
-78.12773634,33.91164407,Oak Island,35th Place East,35th E Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,1,Doggie Box,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,179,795.07733,645,0,3,Both Parking Options,Local.png,0,Oak Island,Additional parking across the street,0,n/a,0,0,21:08.8,E,Ocean
-78.00116891,33.87670556,Bald Head Island,Public Beach Access #4,Adjacent to Marina Mouth on the South side,Beach,1,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,324,215.399367,833,1,0,No Parking,BH02.png,0,Bald Head Island,,,n/a,0,0,8/9/21 10:36,,Ocean
-77.80821957,34.19125388,Wrightsville Beach,39,Corbett St,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,0,0,Wrightsville Beach,Municipality,46,526.850983,45,0,0,On-Street Parking,WB06.png,0,Wrightsville Beach,,,n/a,0,0,57:23.1,,Ocean
-77.7761186,34.2349347,Wrightsville Beach,2,2698 North Lumina Ave,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,Handicap accessible to beach,,,New Hanover,0,WILM,1,Field Value,1,1,1,2,0,Wrightsville Beach,Municipality,9,728.752564,6,1,30,Onsite Parking,WB46.png,0,Wrightsville Beach,,1,https://www.townofwrightsvillebeach.com/163/Parking/,1,1,57:23.1,E,Ocean
-76.75261363,35.86694589,Plymouth,Jefferson Street,Jefferson Street and Water Street,Shoreline,0,n/a,,0,0,pier with gazebo and benches,,,Washington,1,Washington Regional Office,0,Field Value,0,0,0,0,0,Town of Plymouth,Municipality,1240,372.983491,631,0,0,On-Street Parking,wash_plym_jefferson_013.png,0,Plymouth,,,n/a,0,0,2/20/14,No,Estuarine
-75.59142667,35.89838631,Nags Head,Hargrove Street,S. Old Oregon Inlet Road and Hargrove Street,Beach,1,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,Accessible to wheelchairs/strollers for beach viewing.,,,Dare,0,Elizabeth City Regional Office,1,Field Value,0,1,1,2,0,Town of Nags Head,Municipality,1209,941.433249,584,1,27,Onsite Parking,ecity_nh_hargrove_175.png,0,Nags Head,27 parking spaces on west side of NC 12,0,n/a,1,1,12/19/07,E,Ocean
-78.18749229,33.9145542,Oak Island,27th Place West,27th Pl W & Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,1,1,0,Doggie Box,,,Brunswick,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,Oak Island,Municipality,202,798.988655,692,0,5,Onsite Parking,Neighborhood.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-78.17166623,33.91461551,Oak Island,10th Place West,10th Pl W & Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,1,1,1,Doggie Box,,,Brunswick,0,Wilmington Regional Office,0,Field Value,1,0,0,,0,Oak Island,Municipality,196,794.954076,686,0,5,Both Parking Options,Neighborhood.png,0,Oak Island,Additional parking across the street.,0,n/a,0,0,21:08.8,E,Ocean
-77.89383439,34.02994162,Carolina Beach,Atlanta Ave,Carolina Beach Ave South and Atlanta Ave,Beach,0,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,0,1,0,Accessible Ramp,,,New Hanover,1,Wilmington Regional Office,1,Field Value,1,1,0,1,0,Carolina Beach,Municipality,480,525.161918,444,0,58,Both Parking Options,Neighborhood.png,0,Carolina Beach,"Parking available nearby, or in the vicinity",1,https://www.carolinabeach.org/visitors/parking,0,0,8/9/21,No,Ocean
-78.02053765,33.91674598,Southport,Historic River Walk,201 West Bay Street,Shoreline,0,n/a,,0,0,Access to shore of river,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,1,1,,0,Southport,Municipality,582,871.721335,192,1,,No Parking,SP33.png,0,Southport,,,n/a,0,0,3/30/05,No,Estuarine
-78.39117674,33.89920608,Ocean Isle Beach,Fourth Street,E 4th St,Beach,0,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,Sand path,,,Brunswick,0,WILM,0,Field Value,0,0,0,,0,Ocean Isle Beach,Municipality,,982.148705,841,0,,No Parking,,0,Ocean Isle Beach,https://www.oibgov.com/20698/Public-Beach-Access,,n/a,0,0,8/11/21 10:19,No,Ocean
-78.07535273,33.9028235,Oak Island,Commissioner's Park,McGlammery St and Ocean Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,1,1,0,Oak Island,Municipality,148,359.091353,345,1,15,Onsite Parking,Neighborhood.png,0,Oak Island,,0,n/a,0,0,21:08.8,E,Ocean
-78.01544663,33.91829381,Southport,Atlantic Ave Riverwalk Access,Terminus of S. Atlantic Ave,Shoreline,0,n/a,,0,1,,,2000,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,0,0,Southport,Municipality,,790.937907,192,0,0,No Parking,,0,Southport,,,n/a,0,0,2/19/20,No,Estuarine
-75.63962392,35.98525135,Nags Head,Admiral Street,S. Virginia Dare Trail and Admiral Street,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,0,0,Town of Nags Head,Municipality,1184,644.951364,297,0,16,Onsite Parking,ecity_nh_eadmiral_149.png,0,Nags Head,,0,n/a,0,0,3/6/18,S,Ocean
-78.49455635,33.87129091,Sunset Beach,1502 Main Street East,1502 Main Street East,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,Sunset Beach,Municipality,134,354.555193,295,0,,On-Street Parking,SB05.png,0,Sunset Beach,,0,n/a,0,0,8/11/21,No,Ocean
-78.00856168,33.86509932,Bald Head Island,Public Beach Access #11,Off of Sandpiper Trail,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,,,,,Brunswick,0,WILM,0,Field Value,0,0,0,0,0,Bald Head Island,Municipality,,1488.041184,450,0,0,No Parking,,0,Bald Head Island,,,n/a,0,0,8/9/21 10:36,E,Ocean
-77.88435441,34.05130607,Carolina Beach,Clam Shell Lane,CAROLINA BCH AVE NORTH AND CLAM SHELL LANE,Beach,0,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,,1,0,Accessible Ramp,,,New Hanover,1,Wilmington Regional Office,1,Field Value,,0,0,,0,,Municipality,319,526.799612,391,0,2,Both Parking Options,Local.png,0,Carolina Beach,,1,https://www.carolinabeach.org/visitors/parking,0,0,4/22/03,,Ocean
-77.56033992,34.41624582,Surf City,Beach Access #25,1140 S. Shore Drive,Shoreline,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,Pender,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,,Municipality,94,1012.789552,149,0,11,On-Street Parking,Local.png,0,Surf City,11 Spaces at 1213 S Shore Dr,,n/a,0,0,8/11/21,No,Estuarine
-75.47543002,35.53199849,Dare County,Salvo Day Use Area,NC 12,Shoreline,1,n/a,,0,0,Sound Access,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,NPS,Federal,1116,708.427955,608,0,60,Onsite Parking,ecity_dare_npssalvodayuse_064.png,1,Dare County,Unmarked parking,0,n/a,1,1,1/31/08,,Estuarine
-77.64421123,34.35278329,Topsail Beach,Ocean Blvd (O-16),Ocean and Florida,Beach,0,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,Handicap accessible to beach,,,Pender,0,Wilmington Regional Office,1,Field Value,1,1,0,0,0,Topsail Beach,Municipality,1,792.490492,123,0,0,On-Street Parking,Local.png,0,Topsail Beach,,,n/a,1,0,7/14/22,No,Ocean
-77.59652471,34.39074022,Topsail Beach,O-1,Anderson and Fields,Beach,0,https://topsailbeachnc.gov/Departments/Police/Beach-Wheelchair,,1,1,,,,Pender,1,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Topsail Beach,Municipality,52,563.085188,882,0,0,No Parking,Local.png,0,Topsail Beach,,,n/a,0,0,5/28/03,,Ocean
-77.07103673,34.65229063,Emerald Isle,Randy's Way (EI-7),Ocean Drive and Page Place,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,Handicap accessible to beach,,,Carteret,0,Morehead City Regional Office,1,Field Value,1,1,1,1,0,,Municipality,527,529.942634,547,1,1,Onsite Parking,EI223.png,0,Emerald Isle,,0,n/a,0,0,9/1/22,No,Ocean
-75.57893132,35.87574909,Nags Head,June Street,S. Old Oregon Inlet Road and June Street,Beach,1,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,Accessible to wheelchairs/strollers for beach viewing.,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,1,1,1,0,Town of Nags Head,Municipality,1215,846.916382,592,1,12,Onsite Parking,ecity_nh_june_181.png,0,Nags Head,,0,n/a,0,1,5/17/22,,Ocean
-78.17958335,33.91471666,Oak Island,20th Place West,20th Pl W & Beach Dr,Beach,0,https://oakisland.recdesk.com/Community/Page?pageId=8056,0,1,0,Doggie Box,,,Brunswick,1,Wilmington Regional Office,0,Field Value,0,0,0,,0,Oak Island,Municipality,199,798.167851,689,0,4,On-Street Parking,Local.png,0,Oak Island,,0,n/a,0,0,21:08.8,No,Ocean
-77.79040485,34.21290513,Wrightsville Beach,19,East Oxford St,Beach,0,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,0,0,Wrightsville Beach,Municipality,26,224.964563,23,0,0,On-Street Parking,WB29.png,0,Wrightsville Beach,,,n/a,0,0,57:23.1,,Ocean
-77.48883668,34.45838344,North Topsail Beach,Beach Access #11,636 Ocean Dr,Beach,0,https://www.ntbnc.org/_files/ugd/e4899e_ed33ab4a6e3447c6b025bdf7a4ad346e.pdf,,1,1,,,,Onslow,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Onslow County,Municipality,245,568.976663,359,0,0,No Parking,Neighborhood.png,0,North Topsail Beach,,,n/a,0,0,1/25/24,No,Ocean
-77.88996157,34.03915169,Carolina Beach,Scallop Lane,Carolina Beach Ave N and Scallop Lane,Beach,0,https://www.carolinabeach.org/government/departments/parks-recreation/beach-wheelchairs,0,1,0,Accessible Ramp,,,New Hanover,0,Wilmington Regional Office,1,Field Value,1,1,0,1,0,Carolina Beach,Municipality,310,512.256807,376,0,2,Onsite Parking,Local.png,0,Carolina Beach,,,n/a,0,0,4/19/24 14:55,No,Ocean
-77.81096236,34.18758441,Wrightsville Beach,42,Jack Parker Blvd and Lumina Ave,Beach,1,https://www.townofwrightsvillebeach.com/321/Accessibility,,1,1,,,,New Hanover,0,WILM,0,Field Value,0,0,0,,0,Wrightsville Beach,Municipality,49,40.261615,48,0,7,Both Parking Options,WB02.png,0,Wrightsville Beach,,1,https://www.townofwrightsvillebeach.com/163/Parking/,0,0,57:23.1,,Ocean
-75.67875708,36.04942502,Kill Devil Hills,Chowan Street Ocean Access,Chowan Street and North Virginia Dare Trail,Beach,0,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,0,0,Town of Kill Devil Hills,Municipality,1138,531.128652,712,0,0,No Parking,ecity_kdh_chowan_096.png,0,Kill Devil Hills,,,n/a,0,0,12/5/07,S,Ocean
-78.2975058,33.91110684,Holden Beach,PW340,441 Ocean Blvd W,Beach,0,n/a,1,0,1,,CW24248,2021,Brunswick,1,WILM,1,Field Value,1,1,0,2,0,Holden Beach,Municipality,,1895.93111,497,0,40,Onsite Parking,,0,Holden Beach,,,n/a,1,1,5/22/24,E,Ocean
-77.54176424,34.42745034,Surf City,Beach Access #16,300 North Shore Drive,Beach,1,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,Portable Restroom,,,Pender,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,,Municipality,85,416.535708,142,0,11,Onsite Parking,Neighborhood.png,0,Surf City,Additional parking at 214 N New River Dr,1,https://www.surfcitync.gov/2425/Beach-Parking,1,0,2/1/13,No,Ocean
-76.73716072,34.710932,Atlantic Beach,Old Bridge Abutment Access,Atlantic Beach Causeway,Shoreline,0,http://atlanticbeach-nc.com/departments/fire-department/beach-wheelchair-program/,,1,0,,,,Carteret,1,Morehead City Regional Office,0,Field Value,0,0,1,2,0,Atlantic Beach,Municipality,0,902.451944,742,1,20,Onsite Parking,mhc_atlanticbeach_bridgeabutement.png,0,Atlantic Beach,Four Boat Trailer Parking Spaces.,0,n/a,0,0,3/9/16,No,Estuarine
-75.664562,35.989806,Kill Devil Hills,Nags Head Woods Visitor Center,701 Ocean Acres Lane,Shoreline,1,https://www.kdhnc.com/257/Ocean-Rescue-Division,,1,0,hiking trail from visitor center to the sound,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,,0,The Nature Conservancy / Town of Kill Devil Hills,Municipality,1057,5820.403348,228,0,16,Onsite Parking,ecity_kdh_nagsheadwoods_125.png,1,Kill Devil Hills,,0,n/a,1,0,1/30/13,,Estuarine
-76.097346,36.255825,Camden County,Milltown Road River Access,230 Milltown Road,Shoreline,0,n/a,,0,0,pier - boat ramp,,,Camden,1,Elizabeth City Regional Office,0,Field Value,0,0,0,1,0,Camden County,County,1032,17313.18971,413,0,2,Onsite Parking,ecity_camd_milltown_003.png,0,Camden County,unmarked parking,0,n/a,0,0,7/15/08,,Estuarine
-78.50285447,33.86952767,Sunset Beach,,E Main St & 6th Street,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Sunset Beach,Municipality,112,209.466232,237,0,0,On-Street Parking,SB14.png,0,Sunset Beach,,,n/a,0,0,8/11/21,,Ocean
-78.45025221,33.88397765,Ocean Isle Beach,Driftwood Access,West First Street and Driftwood Street,Beach,0,https://www.oibgov.com/pview.aspx?id=20773&catid=0,,1,1,Fully handicapped accessible to the beach,,,Brunswick,1,WILM,1,Field Value,1,1,0,0,0,Ocean Isle Beach,Municipality,383,286.093886,69,0,0,No Parking,OC69.png,0,Ocean Isle Beach,https://www.oibgov.com/20698/Public-Beach-Access,,n/a,0,0,4/19/24 10:19,No,Ocean
-78.00171672,34.26635438,Navassa,Navassa Estuary,Davis Creek Drive,Shoreline,0,n/a,,0,1,Estuary Access,,,Brunswick,1,Wilmington Regional Office,1,Field Value,0,0,0,,0,Navassa,Municipality,601,8048.023827,907,1,100,Both Parking Options,OD71.png,0,Navassa,,0,n/a,0,0,7/19/94,No,Estuarine
-77.45994234,34.76128759,Jacksonville,Oakhurst Nature Park,244 RIVERBEND RD,Shoreline,0,,,0,0,ADA Accessible kayak launch & hiking trails,,,Onslow,1,WILM,0,Field Value,0,0,0,1,1,Onslow,County,,8773.606963,220,0,4,Onsite Parking,,1,Jacksonville,,0,n/a,0,0,40:44.2,No,Estuarine
-76.98254477,34.67185399,Emerald Isle,Fairfax & Elizabeth,Ocean Dr. and Elizabeth St.,Beach,0,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,424,550.831987,92,1,0,No Parking,EI63.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-76.72434772,34.71950486,Morehead City,South 16th Street Water Access,South 16th & Shackleford Street,Shoreline,0,n/a,,0,0,Water access with concrete path.,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,0,0,0,Morehead City,Municipality,,1298.309653,756,0,0,On-Street Parking,,0,Morehead City,,,n/a,0,0,9/7/17,No,Estuarine
-76.72904094,34.72767675,Morehead City,,20th Street,Shoreline,0,n/a,,0,1,Fishing Bridge,,,Carteret,0,Morehead City Regional Office,0,Field Value,0,0,1,0,0,,Municipality,994,223.933344,827,1,0,No Parking,mch4n20thstreet.png,0,Morehead City,,,n/a,0,0,10/18/07,No,Estuarine
-75.81154166,36.33182619,Currituck County,Whalehead community 2,Dolphin Street and Lighthouse Drive,Beach,0,n/a,,0,0,,,,Currituck,0,Elizabeth City Regional Office,1,Field Value,0,0,0,0,0,Currituck County,County,1072,1305.154488,427,0,0,No Parking,ecity_curr_dolphin_013.png,0,Currituck County,,,n/a,0,0,11/14/07,,Ocean
-77.57305177,34.4078995,Surf City,,1800 S. Shore Dr,Beach,0,https://www.surfcitync.gov/2413/Beach-Wheelchairs,,1,1,,,,,0,,1,Field Value,0,0,0,,0,,Municipality,,509.257809,852,0,,No Parking,,0,Surf City,,,n/a,0,0,8/11/21,No,Ocean
-77.43096017,34.7443239,Jacksonville,Sturgeon City Park,110 Loyola Dr,Shoreline,1,n/a,,0,0,"Boarwalks, picnic shelter, overlook over Wilson Bay, playground, educational facilities",,,Onslow,1,Morehead City Regional Office,0,Field Value,0,0,1,3,0,,Municipality,984,1427.954325,523,1,50,Onsite Parking,jacksonville5sturgeoncity.png,1,Jacksonville,,0,n/a,1,0,5/14/08,No,Estuarine
-76.99146074,34.67022182,Emerald Isle,Hurst Rd (EI-44),Ocean Dr. and Hurst Rd.,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,1,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,553,544.147035,186,1,0,No Parking,EI66.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-75.51546134,35.29320242,Dare County,Kite Point,NC 12,Shoreline,0,n/a,,0,0,Sound Access,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,0,0,NPS,Federal,,1945.323101,498,0,50,Onsite Parking,,0,Dare County,Unmarked parking,,n/a,0,0,5/14/19,,Estuarine
-77.06577317,34.65345161,Emerald Isle,EI-10,Ocean Dr. and Seadunes Dr.,Beach,1,https://www.emeraldisle-nc.org/170/Beach-Wheel-Chair-Program,,1,1,,,,Carteret,0,Morehead City Regional Office,1,Field Value,0,0,0,0,0,,Municipality,530,544.548003,163,0,0,No Parking,EI220.png,0,Emerald Isle,,,n/a,0,0,5/2/03,No,Ocean
-77.0349237,35.10622807,New Bern,Pollock Street River Access,Terminus of Pollock St,Shoreline,0,n/a,,0,0,,905,2007-2008,Craven,1,MHC,0,Field Value,,,,0,0,New Bern,Municipality,,1003.109212,225,1,0,On-Street Parking,,0,New Bern,,,n/a,0,0,20:04.8,No,Estuarine
-76.69185929,35.0247557,Oriental,Lou Mac Park,South Avenue and Freemason Street,Shoreline,0,n/a,,0,1,Pier,,,Pamlico,1,Morehead City Regional Office,0,Field Value,0,0,1,2,0,Oriental,Municipality,611,1066.811392,735,1,10,Onsite Parking,waterfront.png,1,Oriental,,0,n/a,0,0,7/7/94,No,Estuarine
-75.64246235,35.98937581,Nags Head,Gallery Row,S. Virginia Dare Trail and Gallery Row,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,0,Elizabeth City Regional Office,0,Field Value,0,0,0,0,0,Town of Nags Head,Municipality,1182,1065.033619,290,0,0,No Parking,ecity_nh_egalleryrow_147.png,0,Nags Head,,,n/a,0,0,3/6/18,,Ocean
-77.8914834,34.0373812,Carolina Beach,Harbour Master Parking Lot,309 Carolina Beach Ave N,,0,,0,,,Beach accesses are located on Dolphin & Pelican Ln,,,New Hanover,1,WILM,0,Field Value,,,,0,0,Carolina Beach,Municipality,,336.743537,376,,83,Onsite Parking,,0,Carolina Beach,Beach accesses are located on Dolphin & Pelican Ln,1,https://www.carolinabeach.org/visitors/parking,0,0,7/20/22 15:50,No,Parking Lot
-78.5048727,33.86910222,Sunset Beach,3rd St,E Mains St & 3rd Street,Beach,0,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,Handicap accessible to beach,,,Brunswick,0,Wilmington Regional Office,1,Field Value,1,1,0,1,0,Sunset Beach,Municipality,109,210.017295,231,0,1,Both Parking Options,SB17.png,0,Sunset Beach,,0,n/a,0,0,8/11/21,,Ocean
-78.48933759,33.87263853,Sunset Beach,,1818 Main Street East,Beach,1,https://www.sunsetbeachnc.gov/vertical/sites/%7BA2C1D077-15B6-49E5-B8FD-53D65FA0DC5D%7D/uploads/2022_Surf_Chair-Walker_Letter_and_Agreement.pdf,,1,1,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,,0,Sunset Beach,Municipality,138,403.180427,307,0,,On-Street Parking,SB01.png,0,Sunset Beach,,0,n/a,0,0,8/11/21,No,Ocean
-77.98788513,33.85318348,Bald Head Island,Public Beach Access #25A,South end of Peppervine Trail off of South Bald Head Wynd,Beach,0,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,0,0,0,0,0,Bald Head Island,Municipality,338,230.500646,476,0,0,No Parking,BH17.png,0,Bald Head Island,Emergency Vehicle Access - DO NOT BLOCK,,n/a,0,0,8/9/21 10:36,E,Ocean
-78.13254289,33.91455949,Oak Island,31st Street Environmental Overlook Trail,Estuarine side of 29th Pl E,Shoreline,0,,0,0,0,,,,Brunswick,1,WILM,0,Field Value,0,0,0,0,0,Oak Island,Municipality,,738.920502,197,0,0,No Parking,,0,Oak Island,,,n/a,0,0,21:08.8,No,Estuarine
-77.9251774,34.11371663,Wilmington,River Road,6000 River Road,Shoreline,0,n/a,,0,1,Sound Access,,,New Hanover,1,Wilmington Regional Office,1,Field Value,0,1,1,,0,New Hanover County,County,597,21816.13193,784,1,40,Onsite Parking,OD156.png,1,Wilmington,,0,n/a,1,0,3/8/94,No,Estuarine
-75.61112457,35.93438183,Nags Head,Town Hall Beach Access,S. Virginia Dare Trail at Nags Head Municipal Complex,Beach,0,http://nagsheadnc.gov/309/Public-Beach-Accesses,,1,1,,,,Dare,1,Elizabeth City Regional Office,1,Field Value,0,0,0,0,0,Town of Nags Head,Municipality,1197,1440.484364,336,0,15,Onsite Parking,ecity_nh_townhall_163.png,0,Nags Head,All parking located on west side of NC 12,0,n/a,0,1,3/6/18,,Ocean
-78.00169348,33.85810575,Bald Head Island,Public Beach Access #15,Across from Snowy Egret Trail on South Bald Head Wynd,Beach,1,https://live-village-bhi.pantheonsite.io/departments-services/public-safety/beach-wheelchair-information/,,1,0,,,,Brunswick,0,Wilmington Regional Office,1,Field Value,1,1,0,,0,Bald Head Island,Municipality,330,706.914426,459,0,12,Onsite Parking,BH09.png,0,Bald Head Island,,0,n/a,0,0,8/9/21 10:36,No,Ocean
